@RELATION evaluation_scores

@ATTRIBUTE train_size REAL
@ATTRIBUTE accuracy REAL
@ATTRIBUTE f1_macro REAL
@ATTRIBUTE precision_macro REAL
@ATTRIBUTE recall_macro REAL
@ATTRIBUTE dataset_name {d0_speeddating, d1_mammography, d2_iris, d3_climate-model-simulation-crashes, d4_diabetes, d5_ilpd, d6_kc2, d7_steel-plates-fault, d8_segment, d9_hepatitis, d10_ringnorm, d11_credit-g}
@ATTRIBUTE estimator_name {e0_ExtraTreesClassifier, e1_RandomForestClassifier, e2_DecisionTreeClassifier, e3_AdaBoostClassifier, e4_GaussianNB, e5_KNeighborsClassifier, e6_SVC, e7_GaussianProcessClassifier, e8_MLPClassifier, e9_Perceptron}
@ATTRIBUTE repetition {r0, r1}
@ATTRIBUTE split {train, test0, test1}

@DATA
0.6,0.9135802469135802,0.7503027634041616,0.7310344827586207,0.7748552123552124,d3_climate-model-simulation-crashes,e4_GaussianNB,r1,train
0.6,0.9259259259259259,0.73,0.7609618104667609,0.7070707070707071,d3_climate-model-simulation-crashes,e4_GaussianNB,r1,test0
0.6,0.8796296296296297,0.6248998129842372,0.6193877551020408,0.6313131313131313,d3_climate-model-simulation-crashes,e4_GaussianNB,r1,test1
0.6,0.9135802469135802,0.5882352941176471,0.7120253164556962,0.5646718146718147,d3_climate-model-simulation-crashes,e5_KNeighborsClassifier,r0,train
0.6,0.9166666666666666,0.4782608695652174,0.4583333333333333,0.5,d3_climate-model-simulation-crashes,e5_KNeighborsClassifier,r0,test0
0.6,0.8888888888888888,0.4705882352941177,0.45714285714285713,0.48484848484848486,d3_climate-model-simulation-crashes,e5_KNeighborsClassifier,r0,test1
0.6,0.9166666666666666,0.5426360642024364,0.7928348909657321,0.5340250965250966,d3_climate-model-simulation-crashes,e5_KNeighborsClassifier,r1,train
0.6,0.9166666666666666,0.4782608695652174,0.4583333333333333,0.5,d3_climate-model-simulation-crashes,e5_KNeighborsClassifier,r1,test0
0.6,0.9166666666666666,0.4782608695652174,0.4583333333333333,0.5,d3_climate-model-simulation-crashes,e5_KNeighborsClassifier,r1,test1
0.6,0.9845679012345679,0.9467927874667454,0.9916943521594684,0.9107142857142857,d3_climate-model-simulation-crashes,e6_SVC,r0,train
0.6,0.9166666666666666,0.4782608695652174,0.4583333333333333,0.5,d3_climate-model-simulation-crashes,e6_SVC,r0,test0
0.6,0.9166666666666666,0.4782608695652174,0.4583333333333333,0.5,d3_climate-model-simulation-crashes,e6_SVC,r0,test1
0.6,0.9814814814814815,0.9349832775919732,0.990066225165563,0.8928571428571428,d3_climate-model-simulation-crashes,e6_SVC,r1,train
0.6,0.9166666666666666,0.4782608695652174,0.4583333333333333,0.5,d3_climate-model-simulation-crashes,e6_SVC,r1,test0
0.6,0.9166666666666666,0.4782608695652174,0.4583333333333333,0.5,d3_climate-model-simulation-crashes,e6_SVC,r1,test1
0.6,1.0,1.0,1.0,1.0,d3_climate-model-simulation-crashes,e7_GaussianProcessClassifier,r0,train
0.6,0.8611111111111112,0.5211350872007094,0.5225,0.5202020202020202,d3_climate-model-simulation-crashes,e7_GaussianProcessClassifier,r0,test0
0.6,0.8981481481481481,0.4731707317073171,0.45754716981132076,0.4898989898989899,d3_climate-model-simulation-crashes,e7_GaussianProcessClassifier,r0,test1
0.6,1.0,1.0,1.0,1.0,d3_climate-model-simulation-crashes,e7_GaussianProcessClassifier,r1,train
0.6,0.9166666666666666,0.7126810523204257,0.725,0.702020202020202,d3_climate-model-simulation-crashes,e7_GaussianProcessClassifier,r1,test0
0.6,0.8796296296296297,0.46798029556650245,0.4567307692307692,0.4797979797979798,d3_climate-model-simulation-crashes,e7_GaussianProcessClassifier,r1,test1
0.6,0.9135802469135802,0.4774193548387096,0.4567901234567901,0.5,d3_climate-model-simulation-crashes,e8_MLPClassifier,r0,train
0.6,0.9166666666666666,0.4782608695652174,0.4583333333333333,0.5,d3_climate-model-simulation-crashes,e8_MLPClassifier,r0,test0
0.6,0.9166666666666666,0.4782608695652174,0.4583333333333333,0.5,d3_climate-model-simulation-crashes,e8_MLPClassifier,r0,test1
0.6,0.9104938271604939,0.4765751211631664,0.456656346749226,0.4983108108108108,d3_climate-model-simulation-crashes,e8_MLPClassifier,r1,train
0.6,0.9166666666666666,0.4782608695652174,0.4583333333333333,0.5,d3_climate-model-simulation-crashes,e8_MLPClassifier,r1,test0
0.6,0.9166666666666666,0.4782608695652174,0.4583333333333333,0.5,d3_climate-model-simulation-crashes,e8_MLPClassifier,r1,test1
0.6,0.9135802469135802,0.4774193548387096,0.4567901234567901,0.5,d3_climate-model-simulation-crashes,e9_Perceptron,r0,train
0.6,0.9166666666666666,0.4782608695652174,0.4583333333333333,0.5,d3_climate-model-simulation-crashes,e9_Perceptron,r0,test0
0.6,0.9166666666666666,0.4782608695652174,0.4583333333333333,0.5,d3_climate-model-simulation-crashes,e9_Perceptron,r0,test1
0.6,0.9135802469135802,0.4774193548387096,0.4567901234567901,0.5,d3_climate-model-simulation-crashes,e9_Perceptron,r1,train
0.6,0.9166666666666666,0.4782608695652174,0.4583333333333333,0.5,d3_climate-model-simulation-crashes,e9_Perceptron,r1,test0
0.6,0.9166666666666666,0.4782608695652174,0.4583333333333333,0.5,d3_climate-model-simulation-crashes,e9_Perceptron,r1,test1
0.6,1.0,1.0,1.0,1.0,d4_diabetes,e0_ExtraTreesClassifier,r0,train
0.6,0.7272727272727273,0.6784649035593557,0.6976041441830347,0.6710255931253503,d4_diabetes,e0_ExtraTreesClassifier,r0,test0
0.6,0.7597402597402597,0.735063002743293,0.7361292733046889,0.7340740740740741,d4_diabetes,e0_ExtraTreesClassifier,r0,test1
0.6,1.0,1.0,1.0,1.0,d4_diabetes,e0_ExtraTreesClassifier,r1,train
0.6,0.7272727272727273,0.6821933962264152,0.7008928571428572,0.675,d4_diabetes,e0_ExtraTreesClassifier,r1,test0
0.6,0.7597402597402597,0.7274597024919883,0.7342767295597484,0.722678871660751,d4_diabetes,e0_ExtraTreesClassifier,r1,test1
0.6,1.0,1.0,1.0,1.0,d4_diabetes,e1_RandomForestClassifier,r0,train
0.6,0.7467532467532467,0.7065520105535741,0.7204545454545455,0.6993274799178031,d4_diabetes,e1_RandomForestClassifier,r0,test0
0.6,0.7922077922077922,0.7698486829815057,0.7724358974358975,0.7675925925925926,d4_diabetes,e1_RandomForestClassifier,r0,test1
0.6,1.0,1.0,1.0,1.0,d4_diabetes,e1_RandomForestClassifier,r1,train
0.6,0.7402597402597403,0.7068341899866744,0.7144261006289309,0.702037037037037,d4_diabetes,e1_RandomForestClassifier,r1,test0
0.6,0.7532467532467533,0.7214924804873405,0.726530612244898,0.717728376611246,d4_diabetes,e1_RandomForestClassifier,r1,test1
0.6,1.0,1.0,1.0,1.0,d4_diabetes,e2_DecisionTreeClassifier,r0,train
0.6,0.7142857142857143,0.6775176089853416,0.6816326530612244,0.6745750046702783,d4_diabetes,e2_DecisionTreeClassifier,r0,test0
0.6,0.7012987012987013,0.6747474747474747,0.673469387755102,0.6762962962962963,d4_diabetes,e2_DecisionTreeClassifier,r0,test1
0.6,1.0,1.0,1.0,1.0,d4_diabetes,e2_DecisionTreeClassifier,r1,train
0.6,0.6883116883116883,0.6606060606060605,0.659438775510204,0.662037037037037,d4_diabetes,e2_DecisionTreeClassifier,r1,test0
0.6,0.6558441558441559,0.6370992841581076,0.6363636363636364,0.6479544180833178,d4_diabetes,e2_DecisionTreeClassifier,r1,test1
0.6,0.8586956521739131,0.8416305171107897,0.8496621621621622,0.8354037267080745,d4_diabetes,e3_AdaBoostClassifier,r0,train
0.6,0.7402597402597403,0.6973270440251571,0.7129687827362245,0.6898935176536521,d4_diabetes,e3_AdaBoostClassifier,r0,test0
0.6,0.7272727272727273,0.6979263964132262,0.6998491704374057,0.6962962962962963,d4_diabetes,e3_AdaBoostClassifier,r0,test1
0.6,0.85,0.8334513970877607,0.8372591460826755,0.8301481127568084,d4_diabetes,e3_AdaBoostClassifier,r1,train
0.6,0.7207792207792207,0.6921002464313946,0.6929759013637213,0.6912962962962963,d4_diabetes,e3_AdaBoostClassifier,r1,test0
0.6,0.7597402597402597,0.7373104052371953,0.7346938775510204,0.740612740519335,d4_diabetes,e3_AdaBoostClassifier,r1,test1
0.6,0.758695652173913,0.7320739866194412,0.7347636024106612,0.7298136645962733,d4_diabetes,e4_GaussianNB,r0,train
0.6,0.7337662337662337,0.694843168527379,0.7041062801932367,0.6894264898187932,d4_diabetes,e4_GaussianNB,r0,test0
0.6,0.7597402597402597,0.7301444470755387,0.736734693877551,0.7255555555555555,d4_diabetes,e4_GaussianNB,r0,test1
0.6,0.7673913043478261,0.7384572057112189,0.7453319954628741,0.7336359292881032,d4_diabetes,e4_GaussianNB,r1,train
0.6,0.7272727272727273,0.6857142857142857,0.7,0.6792592592592592,d4_diabetes,e4_GaussianNB,r1,test0
0.6,0.7662337662337663,0.7386877828054299,0.7411003236245954,0.7365963011395479,d4_diabetes,e4_GaussianNB,r1,test1
0.6,0.7891304347826087,0.7629004575139087,0.7704170665735974,0.7575250836120402,d4_diabetes,e5_KNeighborsClassifier,r0,train
0.6,0.7142857142857143,0.6806184012066365,0.6824671616219303,0.6790584718849244,d4_diabetes,e5_KNeighborsClassifier,r0,test0
0.6,0.7272727272727273,0.6784649035593557,0.7021929824561404,0.6707407407407407,d4_diabetes,e5_KNeighborsClassifier,r0,test1
0.6,0.8108695652173913,0.7852070910642499,0.7977678571428571,0.7771141901576684,d4_diabetes,e5_KNeighborsClassifier,r1,train
0.6,0.6883116883116883,0.6482010279840091,0.6538915094339622,0.645,d4_diabetes,e5_KNeighborsClassifier,r1,test0
0.6,0.6428571428571429,0.594872530731334,0.5980738993710691,0.5932187558378479,d4_diabetes,e5_KNeighborsClassifier,r1,test1
0.6,1.0,1.0,1.0,1.0,d4_diabetes,e6_SVC,r0,train
0.6,0.6558441558441559,0.39607843137254906,0.32792207792207795,0.5,d4_diabetes,e6_SVC,r0,test0
0.6,0.6493506493506493,0.3937007874015748,0.3246753246753247,0.5,d4_diabetes,e6_SVC,r0,test1
0.6,1.0,1.0,1.0,1.0,d4_diabetes,e6_SVC,r1,train
0.6,0.6493506493506493,0.3937007874015748,0.3246753246753247,0.5,d4_diabetes,e6_SVC,r1,test0
0.6,0.6558441558441559,0.39607843137254906,0.32792207792207795,0.5,d4_diabetes,e6_SVC,r1,test1
0.6,1.0,1.0,1.0,1.0,d4_diabetes,e7_GaussianProcessClassifier,r0,train
0.6,0.6883116883116883,0.6547730244722585,0.6547730244722585,0.6547730244722585,d4_diabetes,e7_GaussianProcessClassifier,r0,test0
0.6,0.6818181818181818,0.6491374901194961,0.6498225294227535,0.6485185185185185,d4_diabetes,e7_GaussianProcessClassifier,r0,test1
0.6,1.0,1.0,1.0,1.0,d4_diabetes,e7_GaussianProcessClassifier,r1,train
0.6,0.6688311688311688,0.6379143423539717,0.6373737373737374,0.6385185185185185,d4_diabetes,e7_GaussianProcessClassifier,r1,test0
0.6,0.6493506493506493,0.615,0.6141414141414141,0.6161031197459368,d4_diabetes,e7_GaussianProcessClassifier,r1,test1
0.6,0.7021739130434783,0.6837599546364644,0.6808119524405507,0.6920688007644529,d4_diabetes,e8_MLPClassifier,r0,train
0.6,0.6753246753246753,0.6435185185185185,0.6424242424242423,0.6448720343732486,d4_diabetes,e8_MLPClassifier,r0,test0
0.6,0.6298701298701299,0.595316029689733,0.5949494949494949,0.5957407407407407,d4_diabetes,e8_MLPClassifier,r0,test1
0.6,0.7021739130434783,0.6352819301931235,0.6719520210318765,0.6304347826086957,d4_diabetes,e8_MLPClassifier,r1,train
0.6,0.6948051948051948,0.6334633108826657,0.6605451605451605,0.6287037037037037,d4_diabetes,e8_MLPClassifier,r1,test0
0.6,0.6688311688311688,0.5970447899030322,0.6198210922787194,0.5950868671772838,d4_diabetes,e8_MLPClassifier,r1,test1
0.6,0.658695652173913,0.49665107785808377,0.6104390122224994,0.5367892976588629,d4_diabetes,e9_Perceptron,r0,train
0.6,0.6493506493506493,0.47933884297520657,0.5641025641025641,0.5219503082383711,d4_diabetes,e9_Perceptron,r0,test0
0.6,0.6363636363636364,0.4600550964187328,0.5357981220657277,0.5112962962962964,d4_diabetes,e9_Perceptron,r0,test1
0.6,0.3630434782608696,0.28381272218118825,0.6144911504424779,0.5086000955566173,d4_diabetes,e9_Perceptron,r1,train
0.6,0.35714285714285715,0.277954061094009,0.5088300220750552,0.5007407407407407,d4_diabetes,e9_Perceptron,r1,test0
0.6,0.37012987012987014,0.2991789819376026,0.6766666666666666,0.5198019801980198,d4_diabetes,e9_Perceptron,r1,test1
0.6,1.0,1.0,1.0,1.0,d5_ilpd,e0_ExtraTreesClassifier,r0,train
0.6,0.8034188034188035,0.7116682738669238,0.7929292929292929,0.6883116883116883,d5_ilpd,e0_ExtraTreesClassifier,r0,test0
0.6,0.7264957264957265,0.6043956043956045,0.6565656565656566,0.5988660524450744,d5_ilpd,e0_ExtraTreesClassifier,r0,test1
0.6,1.0,1.0,1.0,1.0,d5_ilpd,e0_ExtraTreesClassifier,r1,train
0.6,0.7008547008547008,0.5941123996431759,0.6167900092506938,0.5894755492558469,d5_ilpd,e0_ExtraTreesClassifier,r1,test0
0.6,0.7264957264957265,0.5357142857142857,0.6481481481481481,0.551948051948052,d5_ilpd,e0_ExtraTreesClassifier,r1,test1
0.6,1.0,1.0,1.0,1.0,d5_ilpd,e1_RandomForestClassifier,r0,train
0.6,0.7521367521367521,0.6139492547502561,0.7049237170596394,0.6066017316017316,d5_ilpd,e1_RandomForestClassifier,r0,test0
0.6,0.7350427350427351,0.6219118106952987,0.6721267454350162,0.6135719347980156,d5_ilpd,e1_RandomForestClassifier,r0,test1
0.6,1.0,1.0,1.0,1.0,d5_ilpd,e1_RandomForestClassifier,r1,train
0.6,0.7264957264957265,0.624398073836276,0.6569377990430622,0.6162296243798724,d5_ilpd,e1_RandomForestClassifier,r1,test0
0.6,0.7264957264957265,0.5670675300647549,0.6442307692307692,0.5703463203463204,d5_ilpd,e1_RandomForestClassifier,r1,test1
0.6,1.0,1.0,1.0,1.0,d5_ilpd,e2_DecisionTreeClassifier,r0,train
0.6,0.717948717948718,0.6549289480740013,0.6536144578313253,0.6563852813852814,d5_ilpd,e2_DecisionTreeClassifier,r0,test0
0.6,0.6666666666666666,0.5764411027568922,0.5818965517241379,0.5740609496810772,d5_ilpd,e2_DecisionTreeClassifier,r0,test1
0.6,1.0,1.0,1.0,1.0,d5_ilpd,e2_DecisionTreeClassifier,r1,train
0.6,0.6324786324786325,0.571939079383987,0.5705128205128205,0.5760099220411056,d5_ilpd,e2_DecisionTreeClassifier,r1,test0
0.6,0.6581196581196581,0.577922077922078,0.577922077922078,0.577922077922078,d5_ilpd,e2_DecisionTreeClassifier,r1,test1
0.6,0.8767908309455588,0.8407660883866517,0.8652957695443428,0.8238955823293173,d5_ilpd,e3_AdaBoostClassifier,r0,train
0.6,0.717948717948718,0.6078212290502794,0.6342105263157894,0.6011904761904762,d5_ilpd,e3_AdaBoostClassifier,r0,test0
0.6,0.7264957264957265,0.6413793103448275,0.6593406593406593,0.6335931963146704,d5_ilpd,e3_AdaBoostClassifier,r0,test1
0.6,0.8853868194842407,0.8513502001874096,0.8786197131634237,0.8329116465863453,d5_ilpd,e3_AdaBoostClassifier,r1,train
0.6,0.6923076923076923,0.6128676470588235,0.6183908045977011,0.6094968107725018,d5_ilpd,e3_AdaBoostClassifier,r1,test0
0.6,0.6581196581196581,0.5304975922953451,0.5409343200740055,0.5319264069264069,d5_ilpd,e3_AdaBoostClassifier,r1,test1
0.6,0.5702005730659025,0.5697731755424064,0.6704519645696116,0.6808433734939758,d5_ilpd,e4_GaussianNB,r0,train
0.6,0.5811965811965812,0.5810741687979539,0.7012195121951219,0.7083333333333334,d5_ilpd,e4_GaussianNB,r0,test0
0.6,0.6410256410256411,0.6350267379679144,0.6797719087635055,0.7122608079376329,d5_ilpd,e4_GaussianNB,r0,test1
0.6,0.5501432664756447,0.5500841647165087,0.6629905808477237,0.6667871485943775,d5_ilpd,e4_GaussianNB,r1,train
0.6,0.5299145299145299,0.5293644408688656,0.6729885057471264,0.6599929128277817,d5_ilpd,e4_GaussianNB,r1,test0
0.6,0.6068376068376068,0.605425219941349,0.6952922077922078,0.7169913419913421,d5_ilpd,e4_GaussianNB,r1,test1
0.6,0.7593123209169055,0.6942428035043805,0.7035005224660398,0.687710843373494,d5_ilpd,e5_KNeighborsClassifier,r0,train
0.6,0.7350427350427351,0.6487167070217917,0.6648351648351648,0.6406926406926406,d5_ilpd,e5_KNeighborsClassifier,r0,test0
0.6,0.6666666666666666,0.5365159979685119,0.5550595238095237,0.5393338058114813,d5_ilpd,e5_KNeighborsClassifier,r0,test1
0.6,0.8022922636103151,0.7348637489677952,0.7692078618225133,0.7178313253012047,d5_ilpd,e5_KNeighborsClassifier,r1,train
0.6,0.7521367521367521,0.6784800530654791,0.6962962962962963,0.669029057406095,d5_ilpd,e5_KNeighborsClassifier,r1,test0
0.6,0.6837606837606838,0.5487334514750338,0.5711340206185567,0.5497835497835497,d5_ilpd,e5_KNeighborsClassifier,r1,test1
0.6,1.0,1.0,1.0,1.0,d5_ilpd,e6_SVC,r0,train
0.6,0.7264957264957265,0.4494117647058824,0.8620689655172413,0.5151515151515151,d5_ilpd,e6_SVC,r0,test0
0.6,0.717948717948718,0.44565685570710695,0.8577586206896552,0.5147058823529411,d5_ilpd,e6_SVC,r0,test1
0.6,0.997134670487106,0.9964854331779136,0.998,0.995,d5_ilpd,e6_SVC,r1,train
0.6,0.717948717948718,0.44565685570710695,0.8577586206896552,0.5147058823529411,d5_ilpd,e6_SVC,r1,test0
0.6,0.717948717948718,0.417910447761194,0.358974358974359,0.5,d5_ilpd,e6_SVC,r1,test1
0.6,1.0,1.0,1.0,1.0,d5_ilpd,e7_GaussianProcessClassifier,r0,train
0.6,0.7008547008547008,0.5840528186896902,0.6062200956937799,0.5800865800865801,d5_ilpd,e7_GaussianProcessClassifier,r0,test0
0.6,0.6837606837606838,0.5981620718462823,0.604819749216301,0.5947909284195606,d5_ilpd,e7_GaussianProcessClassifier,r0,test1
0.6,1.0,1.0,1.0,1.0,d5_ilpd,e7_GaussianProcessClassifier,r1,train
0.6,0.7094017094017094,0.6534843205574913,0.6512345679012346,0.6562721474131821,d5_ilpd,e7_GaussianProcessClassifier,r1,test0
0.6,0.7008547008547008,0.6033898305084746,0.6153846153846154,0.5984848484848485,d5_ilpd,e7_GaussianProcessClassifier,r1,test1
0.6,0.6418338108882522,0.5080460547830892,0.5166454959246322,0.5126305220883535,d5_ilpd,e8_MLPClassifier,r0,train
0.6,0.7094017094017094,0.5907407407407408,0.6183035714285714,0.586038961038961,d5_ilpd,e8_MLPClassifier,r0,test0
0.6,0.7350427350427351,0.6404995539696698,0.6709065679925994,0.6309355067328135,d5_ilpd,e8_MLPClassifier,r0,test1
0.6,0.5730659025787965,0.559152911654247,0.5888129662639466,0.6080522088353413,d5_ilpd,e8_MLPClassifier,r1,train
0.6,0.5726495726495726,0.5584239130434783,0.5854838709677419,0.6032955350815026,d5_ilpd,e8_MLPClassifier,r1,test0
0.6,0.5641025641025641,0.5449553877831159,0.5697368421052631,0.586038961038961,d5_ilpd,e8_MLPClassifier,r1,test1
0.6,0.6962750716332379,0.4666378316032295,0.5336626139817628,0.5088955823293173,d5_ilpd,e9_Perceptron,r0,train
0.6,0.7350427350427351,0.523076923076923,0.7027027027027026,0.5487012987012987,d5_ilpd,e9_Perceptron,r0,test0
0.6,0.7094017094017094,0.5066964285714286,0.6123853211009174,0.534727143869596,d5_ilpd,e9_Perceptron,r0,test1
0.6,0.3638968481375358,0.3347929116010715,0.65527950310559,0.5542168674698795,d5_ilpd,e9_Perceptron,r1,train
0.6,0.3418803418803419,0.3018984889577683,0.6531531531531531,0.536144578313253,d5_ilpd,e9_Perceptron,r1,test0
0.6,0.38461538461538464,0.3679471788715486,0.6196255201109571,0.5622294372294372,d5_ilpd,e9_Perceptron,r1,test1
0.6,0.9776357827476039,0.9641436870959823,0.986328125,0.9453125,d6_kc2,e0_ExtraTreesClassifier,r0,train
0.6,0.8476190476190476,0.7529411764705882,0.7758620689655172,0.7365826944140197,d6_kc2,e0_ExtraTreesClassifier,r0,test0
0.6,0.8173076923076923,0.7001972386587771,0.7138242894056848,0.6899024670109007,d6_kc2,e0_ExtraTreesClassifier,r0,test1
0.6,0.9904153354632588,0.9850059880239521,0.9940476190476191,0.9765625,d6_kc2,e0_ExtraTreesClassifier,r1,train
0.6,0.780952380952381,0.6057142857142856,0.6438127090301003,0.5941949616648412,d6_kc2,e0_ExtraTreesClassifier,r1,test0
0.6,0.8461538461538461,0.7312661498708011,0.7715355805243446,0.7079747561675273,d6_kc2,e0_ExtraTreesClassifier,r1,test1
0.6,0.9776357827476039,0.9641436870959823,0.986328125,0.9453125,d6_kc2,e1_RandomForestClassifier,r0,train
0.6,0.8285714285714286,0.7108323133414932,0.7450842696629214,0.6911281489594743,d6_kc2,e1_RandomForestClassifier,r0,test0
0.6,0.8269230769230769,0.6976744186046511,0.7325842696629213,0.6781411359724613,d6_kc2,e1_RandomForestClassifier,r0,test1
0.6,0.9904153354632588,0.9850059880239521,0.9940476190476191,0.9765625,d6_kc2,e1_RandomForestClassifier,r1,train
0.6,0.780952380952381,0.5865434001027222,0.6368471953578336,0.5774917853231106,d6_kc2,e1_RandomForestClassifier,r1,test0
0.6,0.8365384615384616,0.7317554240631163,0.7474160206718347,0.7197360872059667,d6_kc2,e1_RandomForestClassifier,r1,test1
0.6,0.9776357827476039,0.9641436870959823,0.986328125,0.9453125,d6_kc2,e2_DecisionTreeClassifier,r0,train
0.6,0.8380952380952381,0.7670016969064091,0.75625,0.7806681270536692,d6_kc2,e2_DecisionTreeClassifier,r0,test0
0.6,0.8269230769230769,0.7314974182444062,0.7314974182444062,0.7314974182444062,d6_kc2,e2_DecisionTreeClassifier,r0,test1
0.6,0.9904153354632588,0.9850059880239521,0.9940476190476191,0.9765625,d6_kc2,e2_DecisionTreeClassifier,r1,train
0.6,0.7619047619047619,0.5899078269020466,0.6111111111111112,0.5821467688937568,d6_kc2,e2_DecisionTreeClassifier,r1,test0
0.6,0.7596153846153846,0.6455351056578051,0.6395833333333334,0.6537578886976477,d6_kc2,e2_DecisionTreeClassifier,r1,test1
0.6,0.9265175718849841,0.8703653683395458,0.947631352282515,0.8261169678714859,d6_kc2,e3_AdaBoostClassifier,r0,train
0.6,0.8380952380952381,0.7423870688411025,0.7576499388004896,0.7305585980284774,d6_kc2,e3_AdaBoostClassifier,r0,test0
0.6,0.7980769230769231,0.6810281875273843,0.6845238095238095,0.6778542742398164,d6_kc2,e3_AdaBoostClassifier,r0,test1
0.6,0.939297124600639,0.8959678124726669,0.9555271156614942,0.8573669678714859,d6_kc2,e3_AdaBoostClassifier,r1,train
0.6,0.819047619047619,0.6742857142857144,0.7316053511705686,0.651697699890471,d6_kc2,e3_AdaBoostClassifier,r1,test0
0.6,0.8173076923076923,0.6736581337737406,0.7134920634920634,0.6543316121629374,d6_kc2,e3_AdaBoostClassifier,r1,test1
0.6,0.8402555910543131,0.6924135220125787,0.7864212633451957,0.6616152108433735,d6_kc2,e4_GaussianNB,r0,train
0.6,0.8380952380952381,0.7323436797121008,0.7610294117647058,0.713855421686747,d6_kc2,e4_GaussianNB,r0,test0
0.6,0.8365384615384616,0.6594105182045849,0.796875,0.6308089500860585,d6_kc2,e4_GaussianNB,r0,test1
0.6,0.8370607028753994,0.7207557071634741,0.7552391617341225,0.7002384538152611,d6_kc2,e4_GaussianNB,r1,train
0.6,0.8285714285714286,0.7108323133414932,0.7450842696629214,0.6911281489594743,d6_kc2,e4_GaussianNB,r1,test0
0.6,0.8653846153846154,0.7833333333333334,0.795046439628483,0.7733792312105565,d6_kc2,e4_GaussianNB,r1,test1
0.6,0.8690095846645367,0.781621713605037,0.8112183804819637,0.7609500502008032,d6_kc2,e5_KNeighborsClassifier,r0,train
0.6,0.8761904761904762,0.8030018761726079,0.8219094247246022,0.7880613362541073,d6_kc2,e5_KNeighborsClassifier,r0,test0
0.6,0.7692307692307693,0.5968992248062015,0.6157303370786518,0.5886402753872633,d6_kc2,e5_KNeighborsClassifier,r0,test1
0.6,0.8722044728434505,0.7938076416337285,0.8104502501389661,0.7803714859437751,d6_kc2,e5_KNeighborsClassifier,r1,train
0.6,0.8095238095238095,0.6647509578544061,0.7087912087912087,0.6456736035049289,d6_kc2,e5_KNeighborsClassifier,r1,test0
0.6,0.875,0.7863126284178915,0.8238636363636364,0.7616179001721171,d6_kc2,e5_KNeighborsClassifier,r1,test1
0.6,0.9744408945686901,0.9587615283267457,0.9844357976653697,0.9375,d6_kc2,e6_SVC,r0,train
0.6,0.7904761904761904,0.44148936170212766,0.3952380952380952,0.5,d6_kc2,e6_SVC,r0,test0
0.6,0.7980769230769231,0.44385026737967914,0.39903846153846156,0.5,d6_kc2,e6_SVC,r0,test1
0.6,0.9840255591054313,0.9747046178215262,0.9901574803149606,0.9609375,d6_kc2,e6_SVC,r1,train
0.6,0.7904761904761904,0.44148936170212766,0.3952380952380952,0.5,d6_kc2,e6_SVC,r1,test0
0.6,0.7980769230769231,0.44385026737967914,0.39903846153846156,0.5,d6_kc2,e6_SVC,r1,test1
0.6,0.9776357827476039,0.9641436870959823,0.986328125,0.9453125,d6_kc2,e7_GaussianProcessClassifier,r0,train
0.6,0.780952380952381,0.4385026737967914,0.3942307692307692,0.4939759036144578,d6_kc2,e7_GaussianProcessClassifier,r0,test0
0.6,0.7788461538461539,0.43783783783783786,0.39705882352941174,0.4879518072289157,d6_kc2,e7_GaussianProcessClassifier,r0,test1
0.6,0.9904153354632588,0.9850059880239521,0.9940476190476191,0.9765625,d6_kc2,e7_GaussianProcessClassifier,r1,train
0.6,0.780952380952381,0.4385026737967914,0.3942307692307692,0.4939759036144578,d6_kc2,e7_GaussianProcessClassifier,r1,test0
0.6,0.7884615384615384,0.44086021505376344,0.39805825242718446,0.4939759036144578,d6_kc2,e7_GaussianProcessClassifier,r1,test1
0.6,0.3865814696485623,0.31528575334974024,0.37014742014742014,0.30101656626506024,d6_kc2,e8_MLPClassifier,r0,train
0.6,0.34285714285714286,0.2658830681933327,0.3227040816326531,0.23357064622124865,d6_kc2,e8_MLPClassifier,r0,test0
0.6,0.4230769230769231,0.32291666666666663,0.36751810903545556,0.3006310958118187,d6_kc2,e8_MLPClassifier,r0,test1
0.6,0.3546325878594249,0.29504504504504503,0.3574520212331564,0.28093624497991965,d6_kc2,e8_MLPClassifier,r1,train
0.6,0.3523809523809524,0.2814009661835749,0.3381818181818182,0.2562979189485214,d6_kc2,e8_MLPClassifier,r1,test0
0.6,0.28846153846153844,0.25512969415408443,0.33511246664125044,0.2518646012621916,d6_kc2,e8_MLPClassifier,r1,test1
0.6,0.26517571884984026,0.2510403662089055,0.5840671885192433,0.5323481425702812,d6_kc2,e9_Perceptron,r0,train
0.6,0.22857142857142856,0.1995294117647059,0.6067961165048543,0.5120481927710844,d6_kc2,e9_Perceptron,r0,test0
0.6,0.22115384615384615,0.19426111908177907,0.6029411764705882,0.5120481927710844,d6_kc2,e9_Perceptron,r0,test1
0.6,0.48881789137380194,0.4837539172027049,0.6241187831965234,0.6613014558232931,d6_kc2,e9_Perceptron,r1,train
0.6,0.49523809523809526,0.4906178489702517,0.6282106164383562,0.6640197152245345,d6_kc2,e9_Perceptron,r1,test0
0.6,0.5,0.4907721280602636,0.6091097308488613,0.6511761331038439,d6_kc2,e9_Perceptron,r1,test1
0.6,1.0,1.0,1.0,1.0,d7_steel-plates-fault,e0_ExtraTreesClassifier,r0,train
