mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_algorithm,param_learning_rate,param_n_estimators,param_random_state,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.057767820358276364,0.003149604797363281,0.7747395833333334,0.8111919705516273,SAMME.R,0.9,30,12345,3,0.7662337662337663,0.8175895765472313,0.8051948051948052,0.7850162866449512,0.7402597402597403,0.8127035830618893,0.7908496732026143,0.8130081300813008,0.7712418300653595,0.8276422764227642,0.002556959208322428,3.1506489764857094e-05,0.022204218209835543,0.014158331550924911
0.09280428886413575,0.004954147338867188,0.7682291666666666,0.8190053229522523,SAMME.R,0.75,50,12345,14,0.7597402597402597,0.8175895765472313,0.8116883116883117,0.8045602605863192,0.7337662337662337,0.8192182410423453,0.7712418300653595,0.8211382113821138,0.7647058823529411,0.832520325203252,0.0014295137152385863,0.0001078132294485153,0.025211336320106734,0.008920919208813398
0.058477020263671874,0.0034472465515136717,0.7721354166666666,0.8027329784698498,SAMME.R,0.5,30,12345,5,0.7727272727272727,0.8045602605863192,0.8376623376623377,0.7817589576547231,0.7597402597402597,0.8175895765472313,0.7450980392156863,0.7967479674796748,0.7450980392156863,0.8130081300813008,0.0022402872380692983,0.0005695073892056502,0.03439674048194033,0.012691462584826153
0.055193090438842775,0.0030967235565185548,0.7682291666666666,0.8115224702735627,SAMME.R,0.85,30,12345,14,0.7402597402597403,0.8061889250814332,0.8181818181818182,0.8013029315960912,0.7272727272727273,0.8241042345276873,0.7843137254901961,0.8065040650406504,0.7712418300653595,0.8195121951219512,6.545405953687665e-05,9.515978141106758e-06,0.03235624473366831,0.008720166983239122
0.0854191780090332,0.003641033172607422,0.7669270833333334,0.7975233706734461,SAMME,0.9,50,12345,17,0.7532467532467533,0.7980456026058632,0.8311688311688312,0.7768729641693811,0.7402597402597403,0.8094462540716613,0.7712418300653595,0.8,0.738562091503268,0.8032520325203252,0.0006985310555308972,3.4671865604390175e-05,0.03422969973386374,0.011025592255102083
0.09217472076416015,0.004869699478149414,0.7682291666666666,0.8271449378988904,SAMME.R,0.85,50,12345,14,0.7467532467532467,0.8175895765472313,0.8051948051948052,0.8143322475570033,0.7402597402597403,0.8387622149837134,0.7843137254901961,0.8357723577235773,0.7647058823529411,0.8292682926829268,0.0001666784542276338,2.287526560862309e-05,0.024028427477664472,0.009688881252174696
0.1287055492401123,0.006654882431030273,0.7643229166666666,0.833338100156246,SAMME.R,0.9,70,12345,25,0.7662337662337663,0.8355048859934854,0.8181818181818182,0.8338762214983714,0.7142857142857143,0.8452768729641694,0.7777777777777778,0.8227642276422764,0.7450980392156863,0.8292682926829268,0.00042409435237107646,5.969909813519353e-05,0.034556377937540794,0.007428175340069593
0.16553778648376466,0.008487892150878907,0.7578125,0.8365880140886099,SAMME.R,0.75,90,12345,36,0.7532467532467533,0.8387622149837134,0.7922077922077922,0.8241042345276873,0.7467532467532467,0.8452768729641694,0.7647058823529411,0.8357723577235773,0.7320261437908496,0.8390243902439024,0.0005795653561683208,8.170537569868304e-05,0.020195616997758747,0.00696662607426669
0.06950163841247559,0.003190469741821289,0.76953125,0.7919869706840391,SAMME,0.65,40,12345,11,0.7857142857142857,0.7850162866449512,0.8311688311688312,0.7736156351791531,0.7532467532467533,0.8013029315960912,0.7581699346405228,0.8032520325203252,0.7189542483660131,0.7967479674796748,0.00101951763193195,0.00013890426018030774,0.03745437026375863,0.011157528763881056
0.05734062194824219,0.003199005126953125,0.76953125,0.8050115198220386,SAMME.R,0.65,30,12345,11,0.7532467532467533,0.8127035830618893,0.8311688311688312,0.7833876221498371,0.7467532467532467,0.8143322475570033,0.7581699346405228,0.8032520325203252,0.7581699346405228,0.8113821138211382,0.0016343734422017185,0.0001331554936148273,0.031152205928163288,0.011465749137315856
0.09296135902404785,0.004875850677490234,0.77734375,0.8121712878366569,SAMME.R,0.5,50,12345,1,0.7987012987012987,0.8143322475570033,0.8311688311688312,0.7931596091205212,0.7337662337662337,0.8192182410423453,0.7647058823529411,0.8130081300813008,0.7581699346405228,0.8211382113821138,0.001809482912630269,1.7212038132714116e-05,0.03403308074065046,0.009968743620077505
